"";"Timestep";"DVS";"W";"dW";"LAI";"WRoots";"WLeaves";"WStems";"WStorageOrgans";"FRoot";"FLeaves";"FStems";"FStorageOrgans";"FAll"
"107";106;1,73307352941176;2128,81731303523;20,5995697535474;1,46623493955136;156,545943659599;312,287996575828;596,330243388798;1063,153129411;0;0;0;1;1
"108";107;1,75183823529412;2149,41688278878;20,0111009878516;1,42224789136482;156,545943659599;312,287996575828;596,330243388798;1083,75269916455;0;0;0;1;1
"109";108;1,76913235294118;2169,42798377663;12,3519277793456;1,37958045462387;156,545943659599;312,287996575828;596,330243388798;1103,7638001524;0;0;0;1;1
"110";109;1,78507352941177;2181,77991155597;6,0367753071022;1,33819304098516;156,545943659599;312,287996575828;596,330243388798;1116,11572793175;0;0;0;1;1
"111";110;1,79736764705882;2187,81668686308;13,9946959343588;1,2980472497556;156,545943659599;312,287996575828;596,330243388798;1122,15250323885;0;0;0;1;1
"112";111;1,80695588235294;2201,81138279744;17,8862687654042;1,25910583226293;156,545943659599;312,287996575828;596,330243388798;1136,14719917321;0;0;0;1;1
"113";112;1,81701470588235;2219,69765156284;22,4853905703968;1,22133265729504;156,545943659599;312,287996575828;596,330243388798;1154,03346793861;0;0;0;1;1
"114";113;1,82972058823529;2242,18304213324;5,39091176300733;1,18469267757619;156,545943659599;312,287996575828;596,330243388798;1176,51885850901;0;0;0;1;1
"115";114;1,84266176470588;2247,57395389624;18,4644082690142;1,14915189724891;156,545943659599;312,287996575828;596,330243388798;1181,90977027202;0;0;0;1;1
"116";115;1,85683823529412;2266,03836216526;20,8444182469408;1,11467734033144;156,545943659599;312,287996575828;596,330243388798;1200,37417854103;0;0;0;1;1
"117";116;1,87266176470588;2286,8827804122;21,1285345051496;1,0812370201215;156,545943659599;312,287996575828;596,330243388798;1221,21859678797;0;0;0;1;1
"118";117;1,89177941176471;2308,01131491735;16,0623412117303;1,04879990951785;156,545943659599;312,287996575828;596,330243388798;1242,34713129312;0;0;0;1;1
"119";118;1,91266176470588;2324,07365612908;3,95452682003792;1,01733591223232;156,545943659599;312,287996575828;596,330243388798;1258,40947250485;0;0;0;1;1
"120";119;1,92660294117647;2328,02818294912;3,27754438709208;0,986815834865347;156,545943659599;312,287996575828;596,330243388798;1262,36399932489;0;0;0;1;1
"121";120;1,93901470588235;2331,30572733621;1,21508636712423;0,957211359819387;156,545943659599;312,287996575828;596,330243388798;1265,64154371198;0;0;0;1;1
"122";121;1,95077941176471;2332,52081370333;3,01644140094726;0,928495019024805;156,545943659599;312,287996575828;596,330243388798;1266,85663007911;0;0;0;1;1
"123";122;1,96548529411765;2335,53725510428;14,8184179805696;0,900640168454061;156,545943659599;312,287996575828;596,330243388798;1269,87307148005;0;0;0;1;1
"124";123;1,98025;2350,35567308485;14,7394228019071;0,873620963400439;156,545943659599;312,287996575828;596,330243388798;1284,69148946062;0;0;0;1;1
"125";124;1,99495588235294;2365,09509588676;15,6161396250444;0,847412334498426;156,545943659599;312,287996575828;596,330243388798;1299,43091226253;0;0;0;1;1
"126";125;2,01077941176471;2380,7112355118;0;0,821989964463473;156,545943659599;312,287996575828;596,330243388798;1315,04705188758;0;0;0;0;0
